,version,group,PID,condition,phase,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,reward_type,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
101,V1,d09172021,S5lJ6,0.0,deliberation,3.0,28.0,38.0,7.0,Krasa1.jpg,Macb1n.jpg,36.0,46.0,0.0,1.0,1.0,38.0,7.0,0.941,-0.9845285545991961,-10.0,-0.4482550520082432,0.060162776356493704,-0.5084178283647369
102,V1,d09172021,S5lJ6,1.0,deliberation,3.0,29.0,18.0,53.0,Krab1n.jpg,Macc1n.jpg,44.0,38.0,0.0,1.0,0.0,53.0,18.0,1.602,-0.6242000073470125,6.0,-0.041520789316453685,-0.34657148633529583,0.30505069701884213
103,V1,d09172021,S5lJ6,1.0,deliberation,3.0,30.0,6.0,33.0,Gusc1n.jpg,Kline1.jpg,53.0,55.0,0.0,1.0,1.0,6.0,33.0,1.044,-0.928380535889703,-2.0,0.41605525621180955,0.517738821884757,-0.1016835656729474
104,V1,d09172021,S5lJ6,1.0,deliberation,3.0,31.0,36.0,63.0,Gustb1.jpg,Lewia1.jpg,43.0,37.0,0.0,-1.0,0.0,63.0,36.0,1.121,-0.8864058034563926,6.0,-0.09236257215292738,-0.39741326917176956,0.3050506970188422
105,V1,d09172021,S5lJ6,0.0,deliberation,3.0,32.0,30.0,55.0,Kraa1n.jpg,Clia1n.jpg,31.0,56.0,0.0,1.0,1.0,30.0,55.0,0.955,-0.9768967850658669,-25.0,-0.7024639661906117,0.5685806047212306,-1.2710445709118423
106,V1,d09172021,S5lJ6,0.0,deliberation,3.0,33.0,51.0,12.0,Lewic1.jpg,Klie1n.jpg,50.0,59.0,0.0,1.0,0.0,12.0,51.0,0.641,-1.148066473170535,-9.0,0.2635299077023885,0.7211059532306517,-0.45757604552826325
107,V1,d09172021,S5lJ6,0.0,deliberation,3.0,34.0,15.0,23.0,Lassc1.jpg,Rohlb1.jpg,35.0,33.0,0.0,-1.0,0.0,23.0,15.0,0.776,-1.0744744098134325,2.0,-0.49909683484471695,-0.6007804005176643,0.1016835656729474
108,V1,d09172021,S5lJ6,0.0,deliberation,3.0,35.0,32.0,50.0,Kupkb1.jpg,Klic1n.jpg,31.0,32.0,0.0,-1.0,0.0,50.0,32.0,0.613,-1.1633300122371932,-1.0,-0.7024639661906117,-0.651622183354138,-0.05084178283647367
109,V1,d09172021,IDAjV,1.0,deliberation,1.0,0.0,46.0,62.0,Lewb1n.jpg,Mona1n.jpg,46.0,59.0,1.0,1.0,0.0,62.0,46.0,2.545,0.8267058876475788,-13.0,-0.7740307136461029,0.5132698335691637,-1.2873005472152665
110,V1,d09172021,IDAjV,1.0,deliberation,1.0,1.0,67.0,8.0,Picab1.jpg,Picd1n.jpg,58.0,60.0,1.0,-1.0,0.0,8.0,67.0,7.343,4.591509983763771,-2.0,0.4142467145526047,0.6122929525857226,-0.19804623803311788
111,V1,d09172021,IDAjV,0.0,deliberation,1.0,2.0,69.0,11.0,Picad1.jpg,Clifa1.jpg,54.0,61.0,0.0,-1.0,0.0,11.0,69.0,1.842,0.27508911408157577,-7.0,0.018154238486368816,0.7113160716022816,-0.6931618331159128
112,V1,d09172021,IDAjV,0.0,deliberation,1.0,3.0,33.0,34.0,Kline1.jpg,Lasb1n.jpg,53.0,46.0,0.0,1.0,0.0,34.0,33.0,3.459,1.5438861593962658,7.0,-0.08086888053019015,-0.7740307136461029,0.6931618331159127
113,V1,d09172021,IDAjV,0.0,deliberation,1.0,4.0,60.0,56.0,Kupc1n.jpg,Clib1n.jpg,58.0,51.0,0.0,-1.0,1.0,60.0,56.0,3.671,1.710234318707777,7.0,0.4142467145526047,-0.2789151185633081,0.6931618331159128
114,V1,d09172021,IDAjV,1.0,deliberation,1.0,5.0,7.0,5.0,Macb1n.jpg,Pica1n.jpg,60.0,51.0,1.0,1.0,1.0,7.0,5.0,2.382,0.6988061236486337,9.0,0.6122929525857226,-0.2789151185633081,0.8912080711490307
115,V1,d09172021,IDAjV,1.0,deliberation,1.0,6.0,48.0,52.0,Maca1n.jpg,Dekoa1.jpg,57.0,60.0,1.0,-1.0,1.0,48.0,52.0,1.148,-0.26946570932497654,-3.0,0.31522359553604573,0.6122929525857226,-0.29706935704967685
116,V1,d09172021,IDAjV,0.0,deliberation,1.0,7.0,25.0,35.0,Dekob1.jpg,Gusa1n.jpg,55.0,55.0,0.0,1.0,1.0,25.0,35.0,2.31,0.6423105223730259,0.0,0.11717735750292778,0.11717735750292778,0.0
117,V1,d09172021,IDAjV,0.0,deliberation,1.0,8.0,57.0,12.0,Lassa1.jpg,Klie1n.jpg,54.0,56.0,0.0,1.0,0.0,12.0,57.0,1.715,0.17543715072043436,-2.0,0.018154238486368816,0.21620047651948676,-0.19804623803311794
118,V1,d09172021,IDAjV,0.0,deliberation,1.0,9.0,55.0,54.0,Clia1n.jpg,Rohla1.jpg,53.0,60.0,0.0,-1.0,0.0,54.0,55.0,1.463,-0.022297453744192643,-7.0,-0.08086888053019015,0.6122929525857226,-0.6931618331159127
119,V1,d09172021,IDAjV,1.0,deliberation,1.0,10.0,65.0,29.0,Roha1n.jpg,Klinb1.jpg,57.0,56.0,1.0,1.0,1.0,65.0,29.0,1.228,-0.2066928190187457,1.0,0.31522359553604573,0.21620047651948676,0.09902311901655897
120,V1,d09172021,IDAjV,1.0,deliberation,1.0,11.0,44.0,16.0,Mackb1.jpg,Vincc1.jpg,53.0,48.0,1.0,-1.0,0.0,16.0,44.0,1.807,0.2476259745725997,5.0,-0.08086888053019015,-0.5759844756129849,0.4951155950827948
121,V1,d09172021,IDAjV,0.0,deliberation,2.0,12.0,25.0,35.0,Dekob1.jpg,Gusa1n.jpg,55.0,55.0,1.0,1.0,1.0,25.0,35.0,1.749,0.20211562910058248,0.0,0.11717735750292778,0.11717735750292778,0.0
122,V1,d09172021,IDAjV,1.0,deliberation,2.0,13.0,46.0,62.0,Lewb1n.jpg,Mona1n.jpg,46.0,59.0,0.0,1.0,0.0,62.0,46.0,1.757,0.2083929181312054,-13.0,-0.7740307136461029,0.5132698335691637,-1.2873005472152665
123,V1,d09172021,IDAjV,0.0,deliberation,2.0,14.0,69.0,11.0,Picad1.jpg,Clifa1.jpg,54.0,61.0,1.0,-1.0,0.0,11.0,69.0,0.779,-0.559005665862466,-7.0,0.018154238486368816,0.7113160716022816,-0.6931618331159128
124,V1,d09172021,IDAjV,0.0,deliberation,2.0,15.0,55.0,54.0,Clia1n.jpg,Rohla1.jpg,53.0,60.0,1.0,-1.0,0.0,54.0,55.0,0.765,-0.5699909216660564,-7.0,-0.08086888053019015,0.6122929525857226,-0.6931618331159127
125,V1,d09172021,IDAjV,1.0,deliberation,2.0,16.0,44.0,16.0,Mackb1.jpg,Vincc1.jpg,53.0,48.0,0.0,-1.0,0.0,16.0,44.0,0.578,-0.7167225527568709,5.0,-0.08086888053019015,-0.5759844756129849,0.4951155950827948
126,V1,d09172021,IDAjV,1.0,deliberation,2.0,17.0,67.0,8.0,Picab1.jpg,Picd1n.jpg,58.0,60.0,0.0,-1.0,0.0,8.0,67.0,0.908,-0.45778438024366885,-2.0,0.4142467145526047,0.6122929525857226,-0.19804623803311788
127,V1,d09172021,IDAjV,0.0,deliberation,2.0,18.0,57.0,12.0,Lassa1.jpg,Klie1n.jpg,54.0,56.0,1.0,1.0,0.0,12.0,57.0,0.728,-0.5990233834326881,-2.0,0.018154238486368816,0.21620047651948676,-0.19804623803311794
128,V1,d09172021,IDAjV,1.0,deliberation,2.0,19.0,65.0,29.0,Roha1n.jpg,Klinb1.jpg,57.0,56.0,0.0,1.0,1.0,65.0,29.0,1.499,0.005950346893611241,1.0,0.31522359553604573,0.21620047651948676,0.09902311901655897
129,V1,d09172021,IDAjV,1.0,deliberation,2.0,20.0,7.0,5.0,Macb1n.jpg,Pica1n.jpg,60.0,51.0,0.0,1.0,1.0,7.0,5.0,0.698,-0.6225632172975247,9.0,0.6122929525857226,-0.2789151185633081,0.8912080711490307
130,V1,d09172021,IDAjV,1.0,deliberation,2.0,21.0,48.0,52.0,Maca1n.jpg,Dekoa1.jpg,57.0,60.0,0.0,-1.0,1.0,48.0,52.0,1.04,-0.354209111238388,-3.0,0.31522359553604573,0.6122929525857226,-0.29706935704967685
131,V1,d09172021,IDAjV,0.0,deliberation,2.0,22.0,60.0,56.0,Kupc1n.jpg,Clib1n.jpg,58.0,51.0,1.0,-1.0,1.0,60.0,56.0,0.946,-0.4279672573482093,7.0,0.4142467145526047,-0.2789151185633081,0.6931618331159128
132,V1,d09172021,IDAjV,0.0,deliberation,2.0,23.0,33.0,34.0,Kline1.jpg,Lasb1n.jpg,53.0,46.0,1.0,1.0,,,,,,7.0,-0.08086888053019015,-0.7740307136461029,0.6931618331159127
133,V1,d09172021,IDAjV,0.0,deliberation,2.0,23.0,33.0,34.0,Kline1.jpg,Lasb1n.jpg,53.0,46.0,1.0,1.0,0.0,34.0,33.0,0.565,-0.7269231474316334,7.0,-0.08086888053019015,-0.7740307136461029,0.6931618331159127
134,V1,d09172021,IDAjV,0.0,deliberation,3.0,24.0,33.0,34.0,Kline1.jpg,Lasb1n.jpg,53.0,46.0,0.0,1.0,0.0,34.0,33.0,1.445,-0.03642135406309458,7.0,-0.08086888053019015,-0.7740307136461029,0.6931618331159127
135,V1,d09172021,IDAjV,0.0,deliberation,3.0,25.0,60.0,56.0,Kupc1n.jpg,Clib1n.jpg,58.0,51.0,0.0,-1.0,1.0,60.0,56.0,0.654,-0.6570883069659517,7.0,0.4142467145526047,-0.2789151185633081,0.6931618331159128
136,V1,d09172021,IDAjV,1.0,deliberation,3.0,26.0,67.0,8.0,Picab1.jpg,Picd1n.jpg,58.0,60.0,0.0,-1.0,0.0,8.0,67.0,0.671,-0.6437490677758776,-2.0,0.4142467145526047,0.6122929525857226,-0.19804623803311788
137,V1,d09172021,IDAjV,0.0,deliberation,3.0,27.0,55.0,54.0,Clia1n.jpg,Rohla1.jpg,53.0,60.0,0.0,-1.0,0.0,54.0,55.0,0.68,-0.6366871176164266,-7.0,-0.08086888053019015,0.6122929525857226,-0.6931618331159127
138,V1,d09172021,IDAjV,1.0,deliberation,3.0,28.0,48.0,52.0,Maca1n.jpg,Dekoa1.jpg,57.0,60.0,0.0,-1.0,1.0,48.0,52.0,1.954,0.36297116051029876,-3.0,0.31522359553604573,0.6122929525857226,-0.29706935704967685
139,V1,d09172021,IDAjV,1.0,deliberation,3.0,29.0,7.0,5.0,Macb1n.jpg,Pica1n.jpg,60.0,51.0,0.0,1.0,1.0,7.0,5.0,0.737,-0.5919614332732372,9.0,0.6122929525857226,-0.2789151185633081,0.8912080711490307
140,V1,d09172021,IDAjV,0.0,deliberation,3.0,30.0,25.0,35.0,Dekob1.jpg,Gusa1n.jpg,55.0,55.0,0.0,1.0,1.0,25.0,35.0,0.904,-0.4609230247589804,0.0,0.11717735750292778,0.11717735750292778,0.0
141,V1,d09172021,IDAjV,1.0,deliberation,3.0,31.0,65.0,29.0,Roha1n.jpg,Klinb1.jpg,57.0,56.0,0.0,1.0,1.0,65.0,29.0,0.648,-0.6617962737389189,1.0,0.31522359553604573,0.21620047651948676,0.09902311901655897
142,V1,d09172021,IDAjV,0.0,deliberation,3.0,32.0,69.0,11.0,Picad1.jpg,Clifa1.jpg,54.0,61.0,0.0,-1.0,0.0,11.0,69.0,0.76,-0.5739142273101958,-7.0,0.018154238486368816,0.7113160716022816,-0.6931618331159128
143,V1,d09172021,IDAjV,1.0,deliberation,3.0,33.0,44.0,16.0,Mackb1.jpg,Vincc1.jpg,53.0,48.0,0.0,-1.0,0.0,16.0,44.0,0.679,-0.6374717787452545,5.0,-0.08086888053019015,-0.5759844756129849,0.4951155950827948
144,V1,d09172021,IDAjV,1.0,deliberation,3.0,34.0,46.0,62.0,Lewb1n.jpg,Mona1n.jpg,46.0,59.0,0.0,1.0,0.0,62.0,46.0,0.978,-0.4028581012257169,-13.0,-0.7740307136461029,0.5132698335691637,-1.2873005472152665
145,V1,d09172021,IDAjV,0.0,deliberation,3.0,35.0,57.0,12.0,Lassa1.jpg,Klie1n.jpg,54.0,56.0,0.0,1.0,0.0,12.0,57.0,0.656,-0.6555189847082958,-2.0,0.018154238486368816,0.21620047651948676,-0.19804623803311794
146,V1,d09172021,59tg8,0.0,deliberation,1.0,0.0,31.0,50.0,Picac1.jpg,Klic1n.jpg,31.0,0.0,0.0,1.0,1.0,31.0,50.0,2.559,2.050154371006487,31.0,0.27493048827503735,-0.7141811329852518,0.9891116212602891
147,V1,d09172021,59tg8,1.0,deliberation,1.0,1.0,56.0,44.0,Clib1n.jpg,Mackb1.jpg,11.0,23.0,1.0,-1.0,0.0,44.0,56.0,2.164,1.2849987279600517,-12.0,-0.36320604157031045,0.01967587633689824,-0.3828819179072087
148,V1,d09172021,59tg8,0.0,deliberation,1.0,2.0,60.0,4.0,Kupc1n.jpg,Krasb1.jpg,16.0,0.0,0.0,-1.0,1.0,60.0,4.0,1.782,0.5450254225328658,16.0,-0.2036719091089735,-0.7141811329852518,0.5105092238762783
149,V1,d09172021,59tg8,0.0,deliberation,1.0,3.0,53.0,63.0,Macc1n.jpg,Lewia1.jpg,18.0,0.0,0.0,-1.0,1.0,53.0,63.0,2.141,1.2404453614029172,18.0,-0.13985825612443872,-0.7141811329852518,0.5743228768608131
150,V1,d09172021,59tg8,0.0,deliberation,1.0,4.0,22.0,10.0,Klina1.jpg,Vinb1n.jpg,31.0,0.0,0.0,-1.0,1.0,22.0,10.0,2.402,1.7460292166817013,31.0,0.27493048827503735,-0.7141811329852518,0.9891116212602891
151,V1,d09172021,59tg8,0.0,deliberation,1.0,5.0,3.0,48.0,Klib1n.jpg,Maca1n.jpg,11.0,0.0,0.0,1.0,1.0,3.0,48.0,2.802,2.5208703741970786,11.0,-0.36320604157031045,-0.7141811329852518,0.3509750914149413
152,V1,d09172021,59tg8,0.0,deliberation,1.0,6.0,37.0,39.0,Deka1n.jpg,Kupb1n.jpg,0.0,0.0,0.0,1.0,0.0,39.0,37.0,1.507,0.012322126741043448,0.0,-0.7141811329852518,-0.7141811329852518,0.0
153,V1,d09172021,59tg8,1.0,deliberation,1.0,7.0,55.0,33.0,Clia1n.jpg,Kline1.jpg,20.0,21.0,1.0,-1.0,1.0,55.0,33.0,2.454,1.8467585671587003,-1.0,-0.07604460313990394,-0.044137776647636545,-0.03190682649226739
154,V1,d09172021,59tg8,1.0,deliberation,1.0,8.0,43.0,42.0,Clifb1.jpg,Mackc1.jpg,0.0,0.0,1.0,-1.0,0.0,42.0,43.0,1.616,0.22346634216398423,0.0,-0.7141811329852518,-0.7141811329852518,0.0
155,V1,d09172021,59tg8,1.0,deliberation,1.0,9.0,24.0,16.0,Lewa1n.jpg,Vincc1.jpg,0.0,0.0,1.0,1.0,0.0,16.0,24.0,1.529,0.054938390404389255,0.0,-0.7141811329852518,-0.7141811329852518,0.0
156,V1,d09172021,59tg8,1.0,deliberation,1.0,10.0,62.0,64.0,Mona1n.jpg,Vincb1.jpg,14.0,12.0,1.0,1.0,1.0,62.0,64.0,1.611,0.21378082769504178,2.0,-0.26748556209350827,-0.33129921507804305,0.06381365298453479
157,V1,d09172021,59tg8,1.0,deliberation,1.0,11.0,34.0,51.0,Lasb1n.jpg,Lewic1.jpg,0.0,0.0,1.0,1.0,1.0,34.0,51.0,2.535,2.0036639015555644,0.0,-0.7141811329852518,-0.7141811329852518,0.0
158,V1,d09172021,59tg8,0.0,deliberation,2.0,12.0,31.0,50.0,Picac1.jpg,Klic1n.jpg,31.0,0.0,1.0,1.0,1.0,31.0,50.0,1.735,0.4539815865248091,31.0,0.27493048827503735,-0.7141811329852518,0.9891116212602891
159,V1,d09172021,59tg8,0.0,deliberation,2.0,13.0,3.0,48.0,Klib1n.jpg,Maca1n.jpg,11.0,0.0,1.0,1.0,1.0,3.0,48.0,1.218,-0.5475006095638167,11.0,-0.36320604157031045,-0.7141811329852518,0.3509750914149413
160,V1,d09172021,59tg8,0.0,deliberation,2.0,14.0,22.0,10.0,Klina1.jpg,Vinb1n.jpg,31.0,0.0,1.0,-1.0,1.0,22.0,10.0,1.249,-0.48745041985637466,31.0,0.27493048827503735,-0.7141811329852518,0.9891116212602891
161,V1,d09172021,59tg8,1.0,deliberation,2.0,15.0,43.0,42.0,Clifb1.jpg,Mackc1.jpg,0.0,0.0,0.0,-1.0,0.0,42.0,43.0,1.451,-0.09615563531110907,0.0,-0.7141811329852518,-0.7141811329852518,0.0
162,V1,d09172021,59tg8,1.0,deliberation,2.0,16.0,62.0,64.0,Mona1n.jpg,Vincb1.jpg,14.0,12.0,0.0,1.0,1.0,62.0,64.0,1.219,-0.5455635066700281,2.0,-0.26748556209350827,-0.33129921507804305,0.06381365298453479
163,V1,d09172021,59tg8,0.0,deliberation,2.0,17.0,37.0,39.0,Deka1n.jpg,Kupb1n.jpg,0.0,0.0,1.0,1.0,0.0,39.0,37.0,1.396,-0.2026962944694738,0.0,-0.7141811329852518,-0.7141811329852518,0.0
164,V1,d09172021,59tg8,1.0,deliberation,2.0,18.0,55.0,33.0,Clia1n.jpg,Kline1.jpg,20.0,21.0,0.0,-1.0,1.0,55.0,33.0,1.342,-0.3072998507340494,-1.0,-0.07604460313990394,-0.044137776647636545,-0.03190682649226739
165,V1,d09172021,59tg8,0.0,deliberation,2.0,19.0,53.0,63.0,Macc1n.jpg,Lewia1.jpg,18.0,0.0,1.0,-1.0,1.0,53.0,63.0,1.293,-0.4022178925296835,18.0,-0.13985825612443872,-0.7141811329852518,0.5743228768608131
166,V1,d09172021,59tg8,1.0,deliberation,2.0,20.0,24.0,16.0,Lewa1n.jpg,Vincc1.jpg,0.0,0.0,0.0,1.0,0.0,16.0,24.0,1.239,-0.5068214487942592,0.0,-0.7141811329852518,-0.7141811329852518,0.0
167,V1,d09172021,59tg8,0.0,deliberation,2.0,21.0,60.0,4.0,Kupc1n.jpg,Krasb1.jpg,16.0,0.0,1.0,-1.0,1.0,60.0,4.0,1.365,-0.2627464841769154,16.0,-0.2036719091089735,-0.7141811329852518,0.5105092238762783
168,V1,d09172021,59tg8,1.0,deliberation,2.0,22.0,56.0,44.0,Clib1n.jpg,Mackb1.jpg,11.0,23.0,0.0,-1.0,0.0,44.0,56.0,1.286,-0.4157776127862024,-12.0,-0.36320604157031045,0.01967587633689824,-0.3828819179072087
169,V1,d09172021,59tg8,1.0,deliberation,2.0,23.0,34.0,51.0,Lasb1n.jpg,Lewic1.jpg,0.0,0.0,0.0,1.0,1.0,34.0,51.0,1.224,-0.535877992201086,0.0,-0.7141811329852518,-0.7141811329852518,0.0
170,V1,d09172021,59tg8,1.0,deliberation,3.0,24.0,55.0,33.0,Clia1n.jpg,Kline1.jpg,20.0,21.0,0.0,-1.0,1.0,55.0,33.0,1.164,-0.6521041658283927,-1.0,-0.07604460313990394,-0.044137776647636545,-0.03190682649226739
171,V1,d09172021,59tg8,0.0,deliberation,3.0,25.0,22.0,10.0,Klina1.jpg,Vinb1n.jpg,31.0,0.0,0.0,-1.0,1.0,22.0,10.0,1.159,-0.6617896802973348,31.0,0.27493048827503735,-0.7141811329852518,0.9891116212602891
172,V1,d09172021,59tg8,1.0,deliberation,3.0,26.0,62.0,64.0,Mona1n.jpg,Vincb1.jpg,14.0,12.0,0.0,1.0,1.0,62.0,64.0,1.055,-0.8632483812513331,2.0,-0.26748556209350827,-0.33129921507804305,0.06381365298453479
173,V1,d09172021,59tg8,1.0,deliberation,3.0,27.0,24.0,16.0,Lewa1n.jpg,Vincc1.jpg,0.0,0.0,0.0,1.0,0.0,16.0,24.0,1.099,-0.7780158539246415,0.0,-0.7141811329852518,-0.7141811329852518,0.0
174,V1,d09172021,59tg8,1.0,deliberation,3.0,28.0,34.0,51.0,Lasb1n.jpg,Lewic1.jpg,0.0,0.0,0.0,1.0,1.0,34.0,51.0,1.044,-0.8845565130830058,0.0,-0.7141811329852518,-0.7141811329852518,0.0
175,V1,d09172021,59tg8,0.0,deliberation,3.0,29.0,60.0,4.0,Kupc1n.jpg,Krasb1.jpg,16.0,0.0,0.0,-1.0,1.0,60.0,4.0,1.014,-0.9426695998966592,16.0,-0.2036719091089735,-0.7141811329852518,0.5105092238762783
176,V1,d09172021,59tg8,1.0,deliberation,3.0,30.0,43.0,42.0,Clifb1.jpg,Mackc1.jpg,0.0,0.0,0.0,-1.0,0.0,42.0,43.0,1.07,-0.8341918378445062,0.0,-0.7141811329852518,-0.7141811329852518,0.0
177,V1,d09172021,59tg8,0.0,deliberation,3.0,31.0,31.0,50.0,Picac1.jpg,Klic1n.jpg,31.0,0.0,0.0,1.0,1.0,31.0,50.0,1.056,-0.8613112783575444,31.0,0.27493048827503735,-0.7141811329852518,0.9891116212602891
178,V1,d09172021,59tg8,0.0,deliberation,3.0,32.0,3.0,48.0,Klib1n.jpg,Maca1n.jpg,11.0,0.0,0.0,1.0,1.0,3.0,48.0,1.107,-0.7625190307743339,11.0,-0.36320604157031045,-0.7141811329852518,0.3509750914149413
179,V1,d09172021,59tg8,1.0,deliberation,3.0,33.0,56.0,44.0,Clib1n.jpg,Mackb1.jpg,11.0,23.0,0.0,-1.0,0.0,44.0,56.0,1.002,-0.9659148346221205,-12.0,-0.36320604157031045,0.01967587633689824,-0.3828819179072087
180,V1,d09172021,59tg8,0.0,deliberation,3.0,34.0,53.0,63.0,Macc1n.jpg,Lewia1.jpg,18.0,0.0,0.0,-1.0,1.0,53.0,63.0,1.077,-0.8206321175879873,18.0,-0.13985825612443872,-0.7141811329852518,0.5743228768608131
181,V1,d09172021,59tg8,0.0,deliberation,3.0,35.0,37.0,39.0,Deka1n.jpg,Kupb1n.jpg,0.0,0.0,0.0,1.0,0.0,39.0,37.0,1.057,-0.8593741754637563,0.0,-0.7141811329852518,-0.7141811329852518,0.0
182,V1,d09172021,VIK7A,0.0,deliberation,1.0,0.0,55.0,68.0,Clia1n.jpg,Mondb1.jpg,50.0,49.0,0.0,1.0,1.0,55.0,68.0,1.922,0.6336187038428894,1.0,-0.2727383429306367,-0.3176952126444779,0.04495686971384122
183,V1,d09172021,VIK7A,0.0,deliberation,1.0,1.0,21.0,7.0,Kupkc1.jpg,Macb1n.jpg,63.0,50.0,0.0,-1.0,1.0,21.0,7.0,1.44,-0.10780362733802741,13.0,0.3117009633492988,-0.2727383429306367,0.5844393062799356
184,V1,d09172021,VIK7A,1.0,deliberation,1.0,2.0,2.0,11.0,Dekb1n.jpg,Clifa1.jpg,44.0,37.0,1.0,-1.0,0.0,11.0,2.0,1.743,0.358277215707238,7.0,-0.5424795612136839,-0.8571776492105723,0.31469808799688836
185,V1,d09172021,VIK7A,1.0,deliberation,1.0,3.0,56.0,14.0,Clib1n.jpg,Grib1n.jpg,50.0,68.0,1.0,1.0,0.0,14.0,56.0,1.16,-0.5385053964887675,-18.0,-0.2727383429306367,0.5364853119185048,-0.8092236548491415
186,V1,d09172021,VIK7A,1.0,deliberation,1.0,4.0,40.0,58.0,Vinc1n.jpg,Klinc1.jpg,41.0,64.0,1.0,1.0,0.0,58.0,40.0,2.154,0.9904858839963597,-23.0,-0.6773501703552075,0.35665783306314,-1.0340080034183474
187,V1,d09172021,VIK7A,0.0,deliberation,1.0,5.0,43.0,50.0,Clifb1.jpg,Klic1n.jpg,38.0,63.0,0.0,-1.0,0.0,50.0,43.0,1.182,-0.5046645431983522,-25.0,-0.812220779496731,0.3117009633492988,-1.1239217428460297
188,V1,d09172021,VIK7A,1.0,deliberation,1.0,6.0,57.0,60.0,Lassa1.jpg,Kupc1n.jpg,64.0,50.0,1.0,-1.0,1.0,57.0,60.0,2.675,1.7918988187375582,14.0,0.35665783306314,-0.2727383429306367,0.6293961759937767
189,V1,d09172021,VIK7A,0.0,deliberation,1.0,7.0,31.0,29.0,Picac1.jpg,Klinb1.jpg,62.0,64.0,0.0,1.0,0.0,29.0,31.0,1.81,0.4613379961825936,-2.0,0.2667440936354576,0.35665783306314,-0.08991373942768238
190,V1,d09172021,VIK7A,1.0,deliberation,1.0,8.0,34.0,66.0,Lasb1n.jpg,Vinca1.jpg,63.0,50.0,1.0,-1.0,0.0,66.0,34.0,3.317,2.7794364465760415,13.0,0.3117009633492988,-0.2727383429306367,0.5844393062799356
191,V1,d09172021,VIK7A,0.0,deliberation,1.0,9.0,23.0,36.0,Rohlb1.jpg,Gustb1.jpg,50.0,50.0,0.0,1.0,0.0,36.0,23.0,1.426,-0.12933871579556444,0.0,-0.2727383429306367,-0.2727383429306367,0.0
192,V1,d09172021,VIK7A,1.0,deliberation,1.0,10.0,32.0,48.0,Kupkb1.jpg,Maca1n.jpg,50.0,65.0,1.0,1.0,1.0,32.0,48.0,2.896,2.131845572245821,-15.0,-0.2727383429306367,0.4016147027769812,-0.6743530457076179
193,V1,d09172021,VIK7A,0.0,deliberation,1.0,11.0,59.0,20.0,Macka1.jpg,Picb1n.jpg,63.0,63.0,0.0,-1.0,0.0,20.0,59.0,2.613,1.6965291412827517,0.0,0.3117009633492988,0.3117009633492988,0.0
194,V1,d09172021,VIK7A,1.0,deliberation,2.0,12.0,2.0,11.0,Dekb1n.jpg,Clifa1.jpg,44.0,37.0,0.0,-1.0,0.0,11.0,2.0,1.463,-0.07242455344350214,7.0,-0.5424795612136839,-0.8571776492105723,0.31469808799688836
195,V1,d09172021,VIK7A,0.0,deliberation,2.0,13.0,23.0,36.0,Rohlb1.jpg,Gustb1.jpg,50.0,50.0,1.0,1.0,0.0,36.0,23.0,0.884,-0.9630542832230684,0.0,-0.2727383429306367,-0.2727383429306367,0.0
196,V1,d09172021,VIK7A,0.0,deliberation,2.0,14.0,55.0,68.0,Clia1n.jpg,Mondb1.jpg,50.0,49.0,1.0,1.0,1.0,55.0,68.0,1.562,0.07985928636336664,1.0,-0.2727383429306367,-0.3176952126444779,0.04495686971384122
197,V1,d09172021,VIK7A,1.0,deliberation,2.0,15.0,57.0,60.0,Lassa1.jpg,Kupc1n.jpg,64.0,50.0,0.0,-1.0,1.0,57.0,60.0,0.996,-0.7907735755627724,14.0,0.35665783306314,-0.2727383429306367,0.6293961759937767
198,V1,d09172021,VIK7A,0.0,deliberation,2.0,16.0,43.0,50.0,Clifb1.jpg,Klic1n.jpg,38.0,63.0,1.0,-1.0,0.0,50.0,43.0,1.269,-0.37083935064080087,-25.0,-0.812220779496731,0.3117009633492988,-1.1239217428460297
199,V1,d09172021,VIK7A,0.0,deliberation,2.0,17.0,31.0,29.0,Picac1.jpg,Klinb1.jpg,62.0,64.0,1.0,1.0,0.0,29.0,31.0,1.183,-0.5031263225942423,-2.0,0.2667440936354576,0.35665783306314,-0.08991373942768238
200,V1,d09172021,VIK7A,1.0,deliberation,2.0,18.0,32.0,48.0,Kupkb1.jpg,Maca1n.jpg,50.0,65.0,0.0,1.0,1.0,32.0,48.0,1.147,-0.5585022643421946,-15.0,-0.2727383429306367,0.4016147027769812,-0.6743530457076179
201,V1,d09172021,VIK7A,1.0,deliberation,2.0,19.0,34.0,66.0,Lasb1n.jpg,Vinca1.jpg,63.0,50.0,0.0,-1.0,0.0,66.0,34.0,1.03,-0.7384740750230395,13.0,0.3117009633492988,-0.2727383429306367,0.5844393062799356
202,V1,d09172021,VIK7A,1.0,deliberation,2.0,20.0,56.0,14.0,Clib1n.jpg,Grib1n.jpg,50.0,68.0,0.0,1.0,0.0,14.0,56.0,1.086,-0.6523337211928915,-18.0,-0.2727383429306367,0.5364853119185048,-0.8092236548491415
